sample,image_file,mask_file,dist_file,outlier
sample_0175,train\crops\sample_0175_crop_sphere_outlier_water.nii.gz,train\crops\sample_0175_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0175_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0175,train\crops\sample_0175_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0175_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0175_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0175,train\crops\sample_0175_crop.nii.gz,train\crops\sample_0175_crop_label.nii.gz,train\dist_fields\sample_0175_distance_field_crop.nii.gz,0
sample_0174,train\crops\sample_0174_crop_warp_outlier.nii.gz,train\crops\sample_0174_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0174_distance_field_crop_warp_outlier.nii.gz,3
sample_0174,train\crops\sample_0174_crop_sphere_outlier_water.nii.gz,train\crops\sample_0174_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0174_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0174,train\crops\sample_0174_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0174_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0174_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0174,train\crops\sample_0174_crop.nii.gz,train\crops\sample_0174_crop_label.nii.gz,train\dist_fields\sample_0174_distance_field_crop.nii.gz,0
sample_0170,train\crops\sample_0170_crop_warp_outlier.nii.gz,train\crops\sample_0170_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0170_distance_field_crop_warp_outlier.nii.gz,3
sample_0170,train\crops\sample_0170_crop_sphere_outlier_water.nii.gz,train\crops\sample_0170_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0170_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0170,train\crops\sample_0170_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0170_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0170_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0170,train\crops\sample_0170_crop.nii.gz,train\crops\sample_0170_crop_label.nii.gz,train\dist_fields\sample_0170_distance_field_crop.nii.gz,0
sample_0169,train\crops\sample_0169_crop_warp_outlier.nii.gz,train\crops\sample_0169_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0169_distance_field_crop_warp_outlier.nii.gz,3
sample_0169,train\crops\sample_0169_crop_sphere_outlier_water.nii.gz,train\crops\sample_0169_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0169_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0169,train\crops\sample_0169_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0169_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0169_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0169,train\crops\sample_0169_crop.nii.gz,train\crops\sample_0169_crop_label.nii.gz,train\dist_fields\sample_0169_distance_field_crop.nii.gz,0
sample_0165,train\crops\sample_0165_crop_warp_outlier.nii.gz,train\crops\sample_0165_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0165_distance_field_crop_warp_outlier.nii.gz,3
sample_0165,train\crops\sample_0165_crop_sphere_outlier_water.nii.gz,train\crops\sample_0165_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0165_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0165,train\crops\sample_0165_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0165_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0165_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0165,train\crops\sample_0165_crop.nii.gz,train\crops\sample_0165_crop_label.nii.gz,train\dist_fields\sample_0165_distance_field_crop.nii.gz,0
sample_0163,train\crops\sample_0163_crop_warp_outlier.nii.gz,train\crops\sample_0163_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0163_distance_field_crop_warp_outlier.nii.gz,3
sample_0163,train\crops\sample_0163_crop_sphere_outlier_water.nii.gz,train\crops\sample_0163_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0163_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0163,train\crops\sample_0163_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0163_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0163_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0163,train\crops\sample_0163_crop.nii.gz,train\crops\sample_0163_crop_label.nii.gz,train\dist_fields\sample_0163_distance_field_crop.nii.gz,0
sample_0162,train\crops\sample_0162_crop_warp_outlier.nii.gz,train\crops\sample_0162_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0162_distance_field_crop_warp_outlier.nii.gz,3
sample_0162,train\crops\sample_0162_crop_sphere_outlier_water.nii.gz,train\crops\sample_0162_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0162_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0162,train\crops\sample_0162_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0162_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0162_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0162,train\crops\sample_0162_crop.nii.gz,train\crops\sample_0162_crop_label.nii.gz,train\dist_fields\sample_0162_distance_field_crop.nii.gz,0
sample_0160,train\crops\sample_0160_crop_warp_outlier.nii.gz,train\crops\sample_0160_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0160_distance_field_crop_warp_outlier.nii.gz,3
sample_0160,train\crops\sample_0160_crop_sphere_outlier_water.nii.gz,train\crops\sample_0160_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0160_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0160,train\crops\sample_0160_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0160_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0160_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0160,train\crops\sample_0160_crop.nii.gz,train\crops\sample_0160_crop_label.nii.gz,train\dist_fields\sample_0160_distance_field_crop.nii.gz,0
sample_0155,train\crops\sample_0155_crop_warp_outlier.nii.gz,train\crops\sample_0155_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0155_distance_field_crop_warp_outlier.nii.gz,3
sample_0155,train\crops\sample_0155_crop_sphere_outlier_water.nii.gz,train\crops\sample_0155_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0155_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0155,train\crops\sample_0155_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0155_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0155_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0155,train\crops\sample_0155_crop.nii.gz,train\crops\sample_0155_crop_label.nii.gz,train\dist_fields\sample_0155_distance_field_crop.nii.gz,0
sample_0154,train\crops\sample_0154_crop_warp_outlier.nii.gz,train\crops\sample_0154_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0154_distance_field_crop_warp_outlier.nii.gz,3
sample_0154,train\crops\sample_0154_crop_sphere_outlier_water.nii.gz,train\crops\sample_0154_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0154_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0154,train\crops\sample_0154_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0154_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0154_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0154,train\crops\sample_0154_crop.nii.gz,train\crops\sample_0154_crop_label.nii.gz,train\dist_fields\sample_0154_distance_field_crop.nii.gz,0
sample_0152,train\crops\sample_0152_crop_warp_outlier.nii.gz,train\crops\sample_0152_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0152_distance_field_crop_warp_outlier.nii.gz,3
sample_0152,train\crops\sample_0152_crop_sphere_outlier_water.nii.gz,train\crops\sample_0152_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0152_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0152,train\crops\sample_0152_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0152_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0152_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0152,train\crops\sample_0152_crop.nii.gz,train\crops\sample_0152_crop_label.nii.gz,train\dist_fields\sample_0152_distance_field_crop.nii.gz,0
sample_0151,train\crops\sample_0151_crop_warp_outlier.nii.gz,train\crops\sample_0151_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0151_distance_field_crop_warp_outlier.nii.gz,3
sample_0151,train\crops\sample_0151_crop_sphere_outlier_water.nii.gz,train\crops\sample_0151_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0151_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0151,train\crops\sample_0151_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0151_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0151_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0151,train\crops\sample_0151_crop.nii.gz,train\crops\sample_0151_crop_label.nii.gz,train\dist_fields\sample_0151_distance_field_crop.nii.gz,0
sample_0149,train\crops\sample_0149_crop_warp_outlier.nii.gz,train\crops\sample_0149_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0149_distance_field_crop_warp_outlier.nii.gz,3
sample_0149,train\crops\sample_0149_crop_sphere_outlier_water.nii.gz,train\crops\sample_0149_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0149_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0149,train\crops\sample_0149_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0149_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0149_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0149,train\crops\sample_0149_crop.nii.gz,train\crops\sample_0149_crop_label.nii.gz,train\dist_fields\sample_0149_distance_field_crop.nii.gz,0
sample_0146,train\crops\sample_0146_crop_warp_outlier.nii.gz,train\crops\sample_0146_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0146_distance_field_crop_warp_outlier.nii.gz,3
sample_0146,train\crops\sample_0146_crop_sphere_outlier_water.nii.gz,train\crops\sample_0146_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0146_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0146,train\crops\sample_0146_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0146_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0146_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0146,train\crops\sample_0146_crop.nii.gz,train\crops\sample_0146_crop_label.nii.gz,train\dist_fields\sample_0146_distance_field_crop.nii.gz,0
sample_0144,train\crops\sample_0144_crop_warp_outlier.nii.gz,train\crops\sample_0144_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0144_distance_field_crop_warp_outlier.nii.gz,3
sample_0144,train\crops\sample_0144_crop_sphere_outlier_water.nii.gz,train\crops\sample_0144_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0144_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0144,train\crops\sample_0144_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0144_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0144_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0144,train\crops\sample_0144_crop.nii.gz,train\crops\sample_0144_crop_label.nii.gz,train\dist_fields\sample_0144_distance_field_crop.nii.gz,0
sample_0141,train\crops\sample_0141_crop_warp_outlier.nii.gz,train\crops\sample_0141_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0141_distance_field_crop_warp_outlier.nii.gz,3
sample_0141,train\crops\sample_0141_crop_sphere_outlier_water.nii.gz,train\crops\sample_0141_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0141_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0141,train\crops\sample_0141_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0141_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0141_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0141,train\crops\sample_0141_crop.nii.gz,train\crops\sample_0141_crop_label.nii.gz,train\dist_fields\sample_0141_distance_field_crop.nii.gz,0
sample_0139,train\crops\sample_0139_crop_warp_outlier.nii.gz,train\crops\sample_0139_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0139_distance_field_crop_warp_outlier.nii.gz,3
sample_0139,train\crops\sample_0139_crop_sphere_outlier_water.nii.gz,train\crops\sample_0139_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0139_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0139,train\crops\sample_0139_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0139_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0139_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0139,train\crops\sample_0139_crop.nii.gz,train\crops\sample_0139_crop_label.nii.gz,train\dist_fields\sample_0139_distance_field_crop.nii.gz,0
sample_0138,train\crops\sample_0138_crop_warp_outlier.nii.gz,train\crops\sample_0138_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0138_distance_field_crop_warp_outlier.nii.gz,3
sample_0138,train\crops\sample_0138_crop_sphere_outlier_water.nii.gz,train\crops\sample_0138_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0138_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0138,train\crops\sample_0138_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0138_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0138_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0138,train\crops\sample_0138_crop.nii.gz,train\crops\sample_0138_crop_label.nii.gz,train\dist_fields\sample_0138_distance_field_crop.nii.gz,0
sample_0136,train\crops\sample_0136_crop_warp_outlier.nii.gz,train\crops\sample_0136_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0136_distance_field_crop_warp_outlier.nii.gz,3
sample_0136,train\crops\sample_0136_crop_sphere_outlier_water.nii.gz,train\crops\sample_0136_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0136_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0136,train\crops\sample_0136_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0136_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0136_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0136,train\crops\sample_0136_crop.nii.gz,train\crops\sample_0136_crop_label.nii.gz,train\dist_fields\sample_0136_distance_field_crop.nii.gz,0
sample_0135,train\crops\sample_0135_crop_warp_outlier.nii.gz,train\crops\sample_0135_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0135_distance_field_crop_warp_outlier.nii.gz,3
sample_0135,train\crops\sample_0135_crop_sphere_outlier_water.nii.gz,train\crops\sample_0135_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0135_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0135,train\crops\sample_0135_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0135_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0135_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0135,train\crops\sample_0135_crop.nii.gz,train\crops\sample_0135_crop_label.nii.gz,train\dist_fields\sample_0135_distance_field_crop.nii.gz,0
sample_0134,train\crops\sample_0134_crop_warp_outlier.nii.gz,train\crops\sample_0134_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0134_distance_field_crop_warp_outlier.nii.gz,3
sample_0134,train\crops\sample_0134_crop_sphere_outlier_water.nii.gz,train\crops\sample_0134_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0134_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0134,train\crops\sample_0134_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0134_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0134_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0134,train\crops\sample_0134_crop.nii.gz,train\crops\sample_0134_crop_label.nii.gz,train\dist_fields\sample_0134_distance_field_crop.nii.gz,0
sample_0133,train\crops\sample_0133_crop_warp_outlier.nii.gz,train\crops\sample_0133_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0133_distance_field_crop_warp_outlier.nii.gz,3
sample_0133,train\crops\sample_0133_crop_sphere_outlier_water.nii.gz,train\crops\sample_0133_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0133_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0133,train\crops\sample_0133_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0133_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0133_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0133,train\crops\sample_0133_crop.nii.gz,train\crops\sample_0133_crop_label.nii.gz,train\dist_fields\sample_0133_distance_field_crop.nii.gz,0
sample_0131,train\crops\sample_0131_crop_warp_outlier.nii.gz,train\crops\sample_0131_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0131_distance_field_crop_warp_outlier.nii.gz,3
sample_0131,train\crops\sample_0131_crop_sphere_outlier_water.nii.gz,train\crops\sample_0131_crop_label_sphere_outlier_water.nii.gz,train\dist_fields\sample_0131_distance_field_crop_sphere_outlier_water.nii.gz,2
sample_0131,train\crops\sample_0131_crop_sphere_outlier_mean_std_inpaint.nii.gz,train\crops\sample_0131_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,train\dist_fields\sample_0131_distance_field_crop_sphere_outlier_mean_std_inpaint.nii.gz,1
sample_0131,train\crops\sample_0131_crop.nii.gz,train\crops\sample_0131_crop_label.nii.gz,train\dist_fields\sample_0131_distance_field_crop.nii.gz,0
sample_0129,train\crops\sample_0129_crop_warp_outlier.nii.gz,train\crops\sample_0129_crop_label_warp_outlier.nii.gz,train\dist_fields\sample_0129_distance_field_crop_warp_outlier.nii.gz,3
